MonthlyIncome,FederalMonthlyTax,StateMonthlyTax
375400,135106.71,19415.14
375450,135125.21,19417.74
375500,135143.71,19420.33
375550,135162.21,19422.93
375600,135180.71,19425.52
375650,135199.21,19428.12
375700,135217.71,19430.71
375750,135236.21,19433.31
375800,135254.71,19435.9
375850,135273.21,19438.5
375900,135291.71,19441.09
375950,135310.21,19443.69
376000,135328.71,19446.28
376050,135347.21,19448.88
376100,135365.71,19451.47
376150,135384.21,19454.07
376200,135402.71,19456.66
376250,135421.21,19459.26
376300,135439.71,19461.85
376350,135458.21,19464.45
376400,135476.71,19467.04
376450,135495.21,19469.64
376500,135513.71,19472.23
376550,135532.21,19474.83
376600,135550.71,19477.42
376650,135569.21,19480.02
376700,135587.71,19482.61
376750,135606.21,19485.21
376800,135624.71,19487.8
376850,135643.21,19490.4
376900,135661.71,19492.99
376950,135680.21,19495.59
377000,135698.71,19498.18
377050,135717.21,19500.78
377100,135735.71,19503.37
377150,135754.21,19505.97
377200,135772.71,19508.56
377250,135791.21,19511.16
377300,135809.71,19513.75
377350,135828.21,19516.35
377400,135846.71,19518.94
377450,135865.21,19521.54
377500,135883.71,19524.13
377550,135902.21,19526.73
377600,135920.71,19529.32
377650,135939.21,19531.92
377700,135957.71,19534.51
377750,135976.21,19537.11
377800,135994.71,19539.7
377850,136013.21,19542.3
377900,136031.71,19544.89
377950,136050.21,19547.49
378000,136068.71,19550.08
378050,136087.21,19552.68
378100,136105.71,19555.27
378150,136124.21,19557.87
378200,136142.71,19560.46
378250,136161.21,19563.06
378300,136179.71,19565.65
378350,136198.21,19568.25
378400,136216.71,19570.84
378450,136235.21,19573.44
378500,136253.71,19576.03
378550,136272.21,19578.63
378600,136290.71,19581.22
378650,136309.21,19583.82
378700,136327.71,19586.41
378750,136346.21,19589.01
378800,136364.71,19591.6
378850,136383.21,19594.2
378900,136401.71,19596.79
378950,136420.21,19599.39
379000,136438.71,19601.98
379050,136457.21,19604.58
379100,136475.71,19607.17
379150,136494.21,19609.77
379200,136512.71,19612.36
379250,136531.21,19614.96
379300,136549.71,19617.55
379350,136568.21,19620.15
379400,136586.71,19622.74
379450,136605.21,19625.34
379500,136623.71,19627.93
379550,136642.21,19630.53
379600,136660.71,19633.12
379650,136679.21,19635.72
379700,136697.71,19638.31
379750,136716.21,19640.91
379800,136734.71,19643.5
379850,136753.21,19646.1
379900,136771.71,19648.69
379950,136790.21,19651.29
380000,136808.71,19653.88
380050,136827.21,19656.48
380100,136845.71,19659.07
380150,136864.21,19661.67
380200,136882.71,19664.26
380250,136901.21,19666.86
380300,136919.71,19669.45
380350,136938.21,19672.05
380400,136956.71,19674.64
380450,136975.21,19677.24
380500,136993.71,19679.83
380550,137012.21,19682.43
380600,137030.71,19685.02
380650,137049.21,19687.62
380700,137067.71,19690.21
380750,137086.21,19692.81
380800,137104.71,19695.4
380850,137123.21,19698.0
380900,137141.71,19700.59
380950,137160.21,19703.19
381000,137178.71,19705.78
381050,137197.21,19708.38
381100,137215.71,19710.97
381150,137234.21,19713.57
381200,137252.71,19716.16
381250,137271.21,19718.76
381300,137289.71,19721.35
381350,137308.21,19723.95
381400,137326.71,19726.54
381450,137345.21,19729.14
381500,137363.71,19731.73
381550,137382.21,19734.33
381600,137400.71,19736.92
381650,137419.21,19739.52
381700,137437.71,19742.11
381750,137456.21,19744.71
381800,137474.71,19747.3
381850,137493.21,19749.9
381900,137511.71,19752.49
381950,137530.21,19755.09
382000,137548.71,19757.68
382050,137567.21,19760.28
382100,137585.71,19762.87
382150,137604.21,19765.47
382200,137622.71,19768.06
382250,137641.21,19770.66
382300,137659.71,19773.25
382350,137678.21,19775.85
382400,137696.71,19778.44
382450,137715.21,19781.04
382500,137733.71,19783.63
382550,137752.21,19786.23
382600,137770.71,19788.82
382650,137789.21,19791.42
382700,137807.71,19794.01
382750,137826.21,19796.61
382800,137844.71,19799.2
382850,137863.21,19801.8
382900,137881.71,19804.39
382950,137900.21,19806.99
383000,137918.71,19809.58
383050,137937.21,19812.18
383100,137955.71,19814.77
383150,137974.21,19817.37
383200,137992.71,19819.96
383250,138011.21,19822.56
383300,138029.71,19825.15
383350,138048.21,19827.75
383400,138066.71,19830.34
383450,138085.21,19832.94
383500,138103.71,19835.53
383550,138122.21,19838.13
383600,138140.71,19840.72
383650,138159.21,19843.32
383700,138177.71,19845.91
383750,138196.21,19848.51
383800,138214.71,19851.1
383850,138233.21,19853.7
383900,138251.71,19856.29
383950,138270.21,19858.89
384000,138288.71,19861.48
384050,138307.21,19864.08
384100,138325.71,19866.67
384150,138344.21,19869.27
384200,138362.71,19871.86
384250,138381.21,19874.46
384300,138399.71,19877.05
384350,138418.21,19879.65
384400,138436.71,19882.24
384450,138455.21,19884.84
384500,138473.71,19887.43
384550,138492.21,19890.03
384600,138510.71,19892.62
384650,138529.21,19895.22
384700,138547.71,19897.81
384750,138566.21,19900.41
384800,138584.71,19903.0
384850,138603.21,19905.6
384900,138621.71,19908.19
384950,138640.21,19910.79
385000,138658.71,19913.38
385050,138677.21,19915.98
385100,138695.71,19918.57
385150,138714.21,19921.17
385200,138732.71,19923.76
385250,138751.21,19926.36
385300,138769.71,19928.95
385350,138788.21,19931.55
385400,138806.71,19934.14
385450,138825.21,19936.74
385500,138843.71,19939.33
385550,138862.21,19941.93
385600,138880.71,19944.52
385650,138899.21,19947.12
385700,138917.71,19949.71
385750,138936.21,19952.31
385800,138954.71,19954.9
385850,138973.21,19957.5
385900,138991.71,19960.09
385950,139010.21,19962.69
386000,139028.71,19965.28
386050,139047.21,19967.88
386100,139065.71,19970.47
386150,139084.21,19973.07
386200,139102.71,19975.66
386250,139121.21,19978.26
386300,139139.71,19980.85
386350,139158.21,19983.45
386400,139176.71,19986.04
386450,139195.21,19988.64
386500,139213.71,19991.23
386550,139232.21,19993.83
386600,139250.71,19996.42
386650,139269.21,19999.02
386700,139287.71,20001.61
386750,139306.21,20004.21
386800,139324.71,20006.8
386850,139343.21,20009.4
386900,139361.71,20011.99
386950,139380.21,20014.59
387000,139398.71,20017.18
387050,139417.21,20019.78
387100,139435.71,20022.37
387150,139454.21,20024.97
387200,139472.71,20027.56
387250,139491.21,20030.16
387300,139509.71,20032.75
387350,139528.21,20035.35
387400,139546.71,20037.94
387450,139565.21,20040.54
387500,139583.71,20043.13
387550,139602.21,20045.73
387600,139620.71,20048.32
387650,139639.21,20050.92
387700,139657.71,20053.51
387750,139676.21,20056.11
387800,139694.71,20058.7
387850,139713.21,20061.3
387900,139731.71,20063.89
387950,139750.21,20066.49
388000,139768.71,20069.08
388050,139787.21,20071.68
388100,139805.71,20074.27
388150,139824.21,20076.87
388200,139842.71,20079.46
388250,139861.21,20082.06
388300,139879.71,20084.65
388350,139898.21,20087.25
388400,139916.71,20089.84
388450,139935.21,20092.44
388500,139953.71,20095.03
388550,139972.21,20097.63
388600,139990.71,20100.22
388650,140009.21,20102.82
388700,140027.71,20105.41
388750,140046.21,20108.01
388800,140064.71,20110.6
388850,140083.21,20113.2
388900,140101.71,20115.79
388950,140120.21,20118.39
389000,140138.71,20120.98
389050,140157.21,20123.58
389100,140175.71,20126.17
389150,140194.21,20128.77
389200,140212.71,20131.36
389250,140231.21,20133.96
389300,140249.71,20136.55
389350,140268.21,20139.15
389400,140286.71,20141.74
389450,140305.21,20144.34
389500,140323.71,20146.93
389550,140342.21,20149.53
389600,140360.71,20152.12
389650,140379.21,20154.72
389700,140397.71,20157.31
389750,140416.21,20159.91
389800,140434.71,20162.5
389850,140453.21,20165.1
389900,140471.71,20167.69
389950,140490.21,20170.29
390000,140508.71,20172.88
390050,140527.21,20175.48
390100,140545.71,20178.07
390150,140564.21,20180.67
390200,140582.71,20183.26
390250,140601.21,20185.86
390300,140619.71,20188.45
390350,140638.21,20191.05
390400,140656.71,20193.64
390450,140675.21,20196.24
390500,140693.71,20198.83
390550,140712.21,20201.43
390600,140730.71,20204.02
390650,140749.21,20206.62
390700,140767.71,20209.21
390750,140786.21,20211.81
390800,140804.71,20214.4
390850,140823.21,20217.0
390900,140841.71,20219.59
390950,140860.21,20222.19
391000,140878.71,20224.78
391050,140897.21,20227.38
391100,140915.71,20229.97
391150,140934.21,20232.57
391200,140952.71,20235.16
391250,140971.21,20237.76
391300,140989.71,20240.35
391350,141008.21,20242.95
391400,141026.71,20245.54
391450,141045.21,20248.14
391500,141063.71,20250.73
391550,141082.21,20253.33
391600,141100.71,20255.92
391650,141119.21,20258.52
391700,141137.71,20261.11
391750,141156.21,20263.71
391800,141174.71,20266.3
391850,141193.21,20268.9
391900,141211.71,20271.49
391950,141230.21,20274.09
392000,141248.71,20276.68
392050,141267.21,20279.28
392100,141285.71,20281.87
392150,141304.21,20284.47
392200,141322.71,20287.06
392250,141341.21,20289.66
392300,141359.71,20292.25
392350,141378.21,20294.85
392400,141396.71,20297.44
392450,141415.21,20300.04
392500,141433.71,20302.63
392550,141452.21,20305.23
392600,141470.71,20307.82
392650,141489.21,20310.42
392700,141507.71,20313.01
392750,141526.21,20315.61
392800,141544.71,20318.2
392850,141563.21,20320.8
392900,141581.71,20323.39
392950,141600.21,20325.99
393000,141618.71,20328.58
393050,141637.21,20331.18
393100,141655.71,20333.77
393150,141674.21,20336.37
393200,141692.71,20338.96
393250,141711.21,20341.56
393300,141729.71,20344.15
393350,141748.21,20346.75
393400,141766.71,20349.34
393450,141785.21,20351.94
393500,141803.71,20354.53
393550,141822.21,20357.13
393600,141840.71,20359.72
393650,141859.21,20362.32
393700,141877.71,20364.91
393750,141896.21,20367.51
393800,141914.71,20370.1
393850,141933.21,20372.7
393900,141951.71,20375.29
393950,141970.21,20377.89
394000,141988.71,20380.48
394050,142007.21,20383.08
394100,142025.71,20385.67
394150,142044.21,20388.27
394200,142062.71,20390.86
394250,142081.21,20393.46
394300,142099.71,20396.05
394350,142118.21,20398.65
394400,142136.71,20401.24
394450,142155.21,20403.84
394500,142173.71,20406.43
394550,142192.21,20409.03
394600,142210.71,20411.62
394650,142229.21,20414.22
394700,142247.71,20416.81
394750,142266.21,20419.41
394800,142284.71,20422.0
394850,142303.21,20424.6
394900,142321.71,20427.19
394950,142340.21,20429.79
395000,142358.71,20432.38
395050,142377.21,20434.98
395100,142395.71,20437.57
395150,142414.21,20440.17
395200,142432.71,20442.76
395250,142451.21,20445.36
395300,142469.71,20447.95
395350,142488.21,20450.55
395400,142506.71,20453.14
395450,142525.21,20455.74
395500,142543.71,20458.33
395550,142562.21,20460.93
395600,142580.71,20463.52
395650,142599.21,20466.12
395700,142617.71,20468.71
395750,142636.21,20471.31
395800,142654.71,20473.9
395850,142673.21,20476.5
395900,142691.71,20479.09
395950,142710.21,20481.69
396000,142728.71,20484.28
396050,142747.21,20486.88
396100,142765.71,20489.47
396150,142784.21,20492.07
396200,142802.71,20494.66
396250,142821.21,20497.26
396300,142839.71,20499.85
396350,142858.21,20502.45
396400,142876.71,20505.04
396450,142895.21,20507.64
396500,142913.71,20510.23
396550,142932.21,20512.83
396600,142950.71,20515.42
396650,142969.21,20518.02
396700,142987.71,20520.61
396750,143006.21,20523.21
396800,143024.71,20525.8
396850,143043.21,20528.4
396900,143061.71,20530.99
396950,143080.21,20533.59
397000,143098.71,20536.18
397050,143117.21,20538.78
397100,143135.71,20541.37
397150,143154.21,20543.97
397200,143172.71,20546.56
397250,143191.21,20549.16
397300,143209.71,20551.75
397350,143228.21,20554.35
397400,143246.71,20556.94
397450,143265.21,20559.54
397500,143283.71,20562.13
397550,143302.21,20564.73
397600,143320.71,20567.32
397650,143339.21,20569.92
397700,143357.71,20572.51
397750,143376.21,20575.11
397800,143394.71,20577.7
397850,143413.21,20580.3
397900,143431.71,20582.89
397950,143450.21,20585.49
398000,143468.71,20588.08
398050,143487.21,20590.68
398100,143505.71,20593.27
398150,143524.21,20595.87
398200,143542.71,20598.46
398250,143561.21,20601.06
398300,143579.71,20603.65
398350,143598.21,20606.25
398400,143616.71,20608.84
398450,143635.21,20611.44
398500,143653.71,20614.03
398550,143672.21,20616.63
398600,143690.71,20619.22
398650,143709.21,20621.82
398700,143727.71,20624.41
398750,143746.21,20627.01
398800,143764.71,20629.6
398850,143783.21,20632.2
398900,143801.71,20634.79
398950,143820.21,20637.39
399000,143838.71,20639.98
399050,143857.21,20642.58
399100,143875.71,20645.17
399150,143894.21,20647.77
399200,143912.71,20650.36
399250,143931.21,20652.96
399300,143949.71,20655.55
399350,143968.21,20658.15
399400,143986.71,20660.74
399450,144005.21,20663.34
399500,144023.71,20665.93
399550,144042.21,20668.53
399600,144060.71,20671.12
399650,144079.21,20673.72
399700,144097.71,20676.31
399750,144116.21,20678.91
399800,144134.71,20681.5
399850,144153.21,20684.1
399900,144171.71,20686.69
399950,144190.21,20689.29
400000,144208.71,20691.88
400050,144227.21,20694.48
400100,144245.71,20697.07
400150,144264.21,20699.67
400200,144282.71,20702.26
400250,144301.21,20704.86
400300,144319.71,20707.45
400350,144338.21,20710.05
400400,144356.71,20712.64
400450,144375.21,20715.24
400500,144393.71,20717.83
400550,144412.21,20720.43
400600,144430.71,20723.02
400650,144449.21,20725.62
400700,144467.71,20728.21
400750,144486.21,20730.81
400800,144504.71,20733.4
400850,144523.21,20736.0
400900,144541.71,20738.59
400950,144560.21,20741.19
401000,144578.71,20743.78
401050,144597.21,20746.38
401100,144615.71,20748.97
401150,144634.21,20751.57
401200,144652.71,20754.16
401250,144671.21,20756.76
401300,144689.71,20759.35
401350,144708.21,20761.95
401400,144726.71,20764.54
401450,144745.21,20767.14
401500,144763.71,20769.73
401550,144782.21,20772.33
401600,144800.71,20774.92
401650,144819.21,20777.52
401700,144837.71,20780.11
401750,144856.21,20782.71
401800,144874.71,20785.3
401850,144893.21,20787.9
401900,144911.71,20790.49
401950,144930.21,20793.09
402000,144948.71,20795.68
402050,144967.21,20798.28
402100,144985.71,20800.87
402150,145004.21,20803.47
402200,145022.71,20806.06
402250,145041.21,20808.66
402300,145059.71,20811.25
402350,145078.21,20813.85
402400,145096.71,20816.44
402450,145115.21,20819.04
402500,145133.71,20821.63
402550,145152.21,20824.23
402600,145170.71,20826.82
402650,145189.21,20829.42
402700,145207.71,20832.01
402750,145226.21,20834.61
402800,145244.71,20837.2
402850,145263.21,20839.8
402900,145281.71,20842.39
402950,145300.21,20844.99
403000,145318.71,20847.58
403050,145337.21,20850.18
403100,145355.71,20852.77
403150,145374.21,20855.37
403200,145392.71,20857.96
403250,145411.21,20860.56
403300,145429.71,20863.15
403350,145448.21,20865.75
403400,145466.71,20868.34
403450,145485.21,20870.94
403500,145503.71,20873.53
403550,145522.21,20876.13
403600,145540.71,20878.72
403650,145559.21,20881.32
403700,145577.71,20883.91
403750,145596.21,20886.51
403800,145614.71,20889.1
403850,145633.21,20891.7
403900,145651.71,20894.29
403950,145670.21,20896.89
404000,145688.71,20899.48
404050,145707.21,20902.08
404100,145725.71,20904.67
404150,145744.21,20907.27
404200,145762.71,20909.86
404250,145781.21,20912.46
404300,145799.71,20915.05
404350,145818.21,20917.65
404400,145836.71,20920.24
404450,145855.21,20922.84
404500,145873.71,20925.43
404550,145892.21,20928.03
404600,145910.71,20930.62
404650,145929.21,20933.22
404700,145947.71,20935.81
404750,145966.21,20938.41
404800,145984.71,20941.0
404850,146003.21,20943.6
404900,146021.71,20946.19
404950,146040.21,20948.79
405000,146058.71,20951.38
405050,146077.21,20953.98
405100,146095.71,20956.57
405150,146114.21,20959.17
405200,146132.71,20961.76
405250,146151.21,20964.36
405300,146169.71,20966.95
405350,146188.21,20969.55
405400,146206.71,20972.14
405450,146225.21,20974.74
405500,146243.71,20977.33
405550,146262.21,20979.93
405600,146280.71,20982.52
405650,146299.21,20985.12
405700,146317.71,20987.71
405750,146336.21,20990.31
405800,146354.71,20992.9
405850,146373.21,20995.5
405900,146391.71,20998.09
405950,146410.21,21000.69
406000,146428.71,21003.28
406050,146447.21,21005.88
406100,146465.71,21008.47
406150,146484.21,21011.07
406200,146502.71,21013.66
406250,146521.21,21016.26
406300,146539.71,21018.85
406350,146558.21,21021.45
406400,146576.71,21024.04
406450,146595.21,21026.64
406500,146613.71,21029.23
406550,146632.21,21031.83
406600,146650.71,21034.42
406650,146669.21,21037.02
406700,146687.71,21039.61
406750,146706.21,21042.21
406800,146724.71,21044.8
406850,146743.21,21047.4
406900,146761.71,21049.99
406950,146780.21,21052.59
407000,146798.71,21055.18
407050,146817.21,21057.78
407100,146835.71,21060.37
407150,146854.21,21062.97
407200,146872.71,21065.56
407250,146891.21,21068.16
407300,146909.71,21070.75
407350,146928.21,21073.35
407400,146946.71,21075.94
407450,146965.21,21078.54
407500,146983.71,21081.13
407550,147002.21,21083.73
407600,147020.71,21086.32
407650,147039.21,21088.92
407700,147057.71,21091.51
407750,147076.21,21094.11
407800,147094.71,21096.7
407850,147113.21,21099.3
407900,147131.71,21101.89
407950,147150.21,21104.49
408000,147168.71,21107.08
408050,147187.21,21109.68
408100,147205.71,21112.27
408150,147224.21,21114.87
408200,147242.71,21117.46
408250,147261.21,21120.06
408300,147279.71,21122.65
408350,147298.21,21125.25
408400,147316.71,21127.84
408450,147335.21,21130.44
408500,147353.71,21133.03
408550,147372.21,21135.63
408600,147390.71,21138.22
408650,147409.21,21140.82
408700,147427.71,21143.41
408750,147446.21,21146.01
408800,147464.71,21148.6
408850,147483.21,21151.2
408900,147501.71,21153.79
408950,147520.21,21156.39
409000,147538.71,21158.98
409050,147557.21,21161.58
409100,147575.71,21164.17
409150,147594.21,21166.77
409200,147612.71,21169.36
409250,147631.21,21171.96
409300,147649.71,21174.55
409350,147668.21,21177.15
409400,147686.71,21179.74
409450,147705.21,21182.34
409500,147723.71,21184.93
409550,147742.21,21187.53
409600,147760.71,21190.12
409650,147779.21,21192.72
409700,147797.71,21195.31
409750,147816.21,21197.91
409800,147834.71,21200.5
409850,147853.21,21203.1
409900,147871.71,21205.69
409950,147890.21,21208.29
410000,147908.71,21210.88
410050,147927.21,21213.48
410100,147945.71,21216.07
410150,147964.21,21218.67
410200,147982.71,21221.26
410250,148001.21,21223.86
410300,148019.71,21226.45
410350,148038.21,21229.05
410400,148056.71,21231.64
410450,148075.21,21234.24
410500,148093.71,21236.83
410550,148112.21,21239.43
410600,148130.71,21242.02
410650,148149.21,21244.62
410700,148167.71,21247.21
410750,148186.21,21249.81
410800,148204.71,21252.4
410850,148223.21,21255.0
410900,148241.71,21257.59
410950,148260.21,21260.19
411000,148278.71,21262.78
411050,148297.21,21265.38
411100,148315.71,21267.97
411150,148334.21,21270.57
411200,148352.71,21273.16
411250,148371.21,21275.76
411300,148389.71,21278.35
411350,148408.21,21280.95
411400,148426.71,21283.54
411450,148445.21,21286.14
411500,148463.71,21288.73
411550,148482.21,21291.33
411600,148500.71,21293.92
411650,148519.21,21296.52
411700,148537.71,21299.11
411750,148556.21,21301.71
411800,148574.71,21304.3
411850,148593.21,21306.9
411900,148611.71,21309.49
411950,148630.21,21312.09
412000,148648.71,21314.68
412050,148667.21,21317.28
412100,148685.71,21319.87
412150,148704.21,21322.47
412200,148722.71,21325.06
412250,148741.21,21327.66
412300,148759.71,21330.25
412350,148778.21,21332.85
412400,148796.71,21335.44
412450,148815.21,21338.04
412500,148833.71,21340.63
412550,148852.21,21343.23
412600,148870.71,21345.82
412650,148889.21,21348.42
412700,148907.71,21351.01
412750,148926.21,21353.61
412800,148944.71,21356.2
412850,148963.21,21358.8
412900,148981.71,21361.39
412950,149000.21,21363.99
413000,149018.71,21366.58
413050,149037.21,21369.18
413100,149055.71,21371.77
413150,149074.21,21374.37
413200,149092.71,21376.96
413250,149111.21,21379.56
413300,149129.71,21382.15
413350,149148.21,21384.75
413400,149166.71,21387.34
413450,149185.21,21389.94
413500,149203.71,21392.53
413550,149222.21,21395.13
413600,149240.71,21397.72
413650,149259.21,21400.32
413700,149277.71,21402.91
413750,149296.21,21405.51
413800,149314.71,21408.1
413850,149333.21,21410.7
413900,149351.71,21413.29
413950,149370.21,21415.89
414000,149388.71,21418.48
414050,149407.21,21421.08
414100,149425.71,21423.67
414150,149444.21,21426.27
414200,149462.71,21428.86
414250,149481.21,21431.46
414300,149499.71,21434.05
414350,149518.21,21436.65
414400,149536.71,21439.24
414450,149555.21,21441.84
414500,149573.71,21444.43
414550,149592.21,21447.03
414600,149610.71,21449.62
414650,149629.21,21452.22
414700,149647.71,21454.81
414750,149666.21,21457.41
414800,149684.71,21460.0
414850,149703.21,21462.6
414900,149721.71,21465.19
414950,149740.21,21467.79
415000,149758.71,21470.38
415050,149777.21,21472.98
415100,149795.71,21475.57
415150,149814.21,21478.17
415200,149832.71,21480.76
415250,149851.21,21483.36
415300,149869.71,21485.95
415350,149888.21,21488.55
415400,149906.71,21491.14
415450,149925.21,21493.74
415500,149943.71,21496.33
415550,149962.21,21498.93
415600,149980.71,21501.52
415650,149999.21,21504.12
415700,150017.71,21506.71
415750,150036.21,21509.31
415800,150054.71,21511.9
415850,150073.21,21514.5
415900,150091.71,21517.09
415950,150110.21,21519.69
416000,150128.71,21522.28
416050,150147.21,21524.88
416100,150165.71,21527.47
416150,150184.21,21530.07
416200,150202.71,21532.66
416250,150221.21,21535.26
416300,150239.71,21537.85
416350,150258.21,21540.45
416400,150276.71,21543.04
416450,150295.21,21545.64
416500,150313.71,21548.23
416550,150332.21,21550.83
416600,150350.71,21553.42
416650,150369.21,21556.02
416700,150387.71,21558.61
416750,150406.21,21561.21
416800,150424.71,21563.8
416850,150443.21,21566.4
416900,150461.71,21568.99
416950,150480.21,21571.59
417000,150498.71,21574.18
417050,150517.21,21576.78
417100,150535.71,21579.37
417150,150554.21,21581.97
417200,150572.71,21584.56
417250,150591.21,21587.16
417300,150609.71,21589.75
417350,150628.21,21592.35
417400,150646.71,21594.94
417450,150665.21,21597.54
417500,150683.71,21600.13
417550,150702.21,21602.73
417600,150720.71,21605.32
417650,150739.21,21607.92
417700,150757.71,21610.51
417750,150776.21,21613.11
417800,150794.71,21615.7
417850,150813.21,21618.3
417900,150831.71,21620.89
417950,150850.21,21623.49
418000,150868.71,21626.08
418050,150887.21,21628.68
418100,150905.71,21631.27
418150,150924.21,21633.87
418200,150942.71,21636.46
418250,150961.21,21639.06
418300,150979.71,21641.65
418350,150998.21,21644.25
418400,151016.71,21646.84
418450,151035.21,21649.44
418500,151053.71,21652.03
418550,151072.21,21654.63
418600,151090.71,21657.22
418650,151109.21,21659.82
418700,151127.71,21662.41
418750,151146.21,21665.01
418800,151164.71,21667.6
418850,151183.21,21670.2
418900,151201.71,21672.79
418950,151220.21,21675.39
419000,151238.71,21677.98
419050,151257.21,21680.58
419100,151275.71,21683.17
419150,151294.21,21685.77
419200,151312.71,21688.36
419250,151331.21,21690.96
419300,151349.71,21693.55
419350,151368.21,21696.15
419400,151386.71,21698.74
419450,151405.21,21701.34
419500,151423.71,21703.93
419550,151442.21,21706.53
419600,151460.71,21709.12
419650,151479.21,21711.72
419700,151497.71,21714.31
419750,151516.21,21716.91
419800,151534.71,21719.5
419850,151553.21,21722.1
419900,151571.71,21724.69
419950,151590.21,21727.29
420000,151608.71,21729.88
420050,151627.21,21732.48
420100,151645.71,21735.07
420150,151664.21,21737.67
420200,151682.71,21740.26
420250,151701.21,21742.86
420300,151719.71,21745.45
420350,151738.21,21748.05
420400,151756.71,21750.64
420450,151775.21,21753.24
420500,151793.71,21755.83
420550,151812.21,21758.43
420600,151830.71,21761.02
420650,151849.21,21763.62
420700,151867.71,21766.21
420750,151886.21,21768.81
420800,151904.71,21771.4
420850,151923.21,21774.0
420900,151941.71,21776.59
420950,151960.21,21779.19
421000,151978.71,21781.78
421050,151997.21,21784.38
421100,152015.71,21786.97
421150,152034.21,21789.57
421200,152052.71,21792.16
421250,152071.21,21794.76
421300,152089.71,21797.35
421350,152108.21,21799.95
421400,152126.71,21802.54
421450,152145.21,21805.14
421500,152163.71,21807.73
421550,152182.21,21810.33
421600,152200.71,21812.92
421650,152219.21,21815.52
421700,152237.71,21818.11
421750,152256.21,21820.71
421800,152274.71,21823.3
421850,152293.21,21825.9
421900,152311.71,21828.49
421950,152330.21,21831.09
422000,152348.71,21833.68
422050,152367.21,21836.28
422100,152385.71,21838.87
422150,152404.21,21841.47
422200,152422.71,21844.06
422250,152441.21,21846.66
422300,152459.71,21849.25
422350,152478.21,21851.85
422400,152496.71,21854.44
422450,152515.21,21857.04
422500,152533.71,21859.63
422550,152552.21,21862.23
422600,152570.71,21864.82
422650,152589.21,21867.42
422700,152607.71,21870.01
422750,152626.21,21872.61
422800,152644.71,21875.2
422850,152663.21,21877.8
422900,152681.71,21880.39
422950,152700.21,21882.99
423000,152718.71,21885.58
423050,152737.21,21888.18
423100,152755.71,21890.77
423150,152774.21,21893.37
423200,152792.71,21895.96
423250,152811.21,21898.56
423300,152829.71,21901.15
423350,152848.21,21903.75
423400,152866.71,21906.34
423450,152885.21,21908.94
423500,152903.71,21911.53
423550,152922.21,21914.13
423600,152940.71,21916.72
423650,152959.21,21919.32
423700,152977.71,21921.91
423750,152996.21,21924.51
423800,153014.71,21927.1
423850,153033.21,21929.7
423900,153051.71,21932.29
423950,153070.21,21934.89
424000,153088.71,21937.48
424050,153107.21,21940.08
424100,153125.71,21942.67
424150,153144.21,21945.27
424200,153162.71,21947.86
424250,153181.21,21950.46
424300,153199.71,21953.05
424350,153218.21,21955.65
424400,153236.71,21958.24
424450,153255.21,21960.84
424500,153273.71,21963.43
424550,153292.21,21966.03
424600,153310.71,21968.62
424650,153329.21,21971.22
424700,153347.71,21973.81
424750,153366.21,21976.41
424800,153384.71,21979.0
424850,153403.21,21981.6
424900,153421.71,21984.19
424950,153440.21,21986.79
425000,153458.71,21989.38
425050,153477.21,21991.98
425100,153495.71,21994.57
425150,153514.21,21997.17
425200,153532.71,21999.76
425250,153551.21,22002.36
425300,153569.71,22004.95
425350,153588.21,22007.55
425400,153606.71,22010.14
425450,153625.21,22012.74
425500,153643.71,22015.33
425550,153662.21,22017.93
425600,153680.71,22020.52
425650,153699.21,22023.12
425700,153717.71,22025.71
425750,153736.21,22028.31
425800,153754.71,22030.9
425850,153773.21,22033.5
425900,153791.71,22036.09
425950,153810.21,22038.69
426000,153828.71,22041.28
426050,153847.21,22043.88
426100,153865.71,22046.47
426150,153884.21,22049.07
426200,153902.71,22051.66
426250,153921.21,22054.26
426300,153939.71,22056.85
426350,153958.21,22059.45
426400,153976.71,22062.04
426450,153995.21,22064.64
426500,154013.71,22067.23
426550,154032.21,22069.83
426600,154050.71,22072.42
426650,154069.21,22075.02
426700,154087.71,22077.61
426750,154106.21,22080.21
426800,154124.71,22082.8
426850,154143.21,22085.4
426900,154161.71,22087.99
426950,154180.21,22090.59
427000,154198.71,22093.18
427050,154217.21,22095.78
427100,154235.71,22098.37
427150,154254.21,22100.97
427200,154272.71,22103.56
427250,154291.21,22106.16
427300,154309.71,22108.75
427350,154328.21,22111.35
427400,154346.71,22113.94
427450,154365.21,22116.54
427500,154383.71,22119.13
427550,154402.21,22121.73
427600,154420.71,22124.32
427650,154439.21,22126.92
427700,154457.71,22129.51
427750,154476.21,22132.11
427800,154494.71,22134.7
427850,154513.21,22137.3
427900,154531.71,22139.89
427950,154550.21,22142.49
428000,154568.71,22145.08
428050,154587.21,22147.68
428100,154605.71,22150.27
428150,154624.21,22152.87
428200,154642.71,22155.46
428250,154661.21,22158.06
428300,154679.71,22160.65
428350,154698.21,22163.25
428400,154716.71,22165.84
428450,154735.21,22168.44
428500,154753.71,22171.03
428550,154772.21,22173.63
428600,154790.71,22176.22
428650,154809.21,22178.82
428700,154827.71,22181.41
428750,154846.21,22184.01
428800,154864.71,22186.6
428850,154883.21,22189.2
428900,154901.71,22191.79
428950,154920.21,22194.39
429000,154938.71,22196.98
429050,154957.21,22199.58
